"Date","Exercise","Sets","Reps","Weight","isWarmup","Note"
"2018-09-26","Back Squat",1,5,55,"",""
"2018-09-26","Back Squat",1,5,55,"",""
"2018-09-26","Back Squat",1,5,55,"",""
"2018-09-26","Single Leg Kickback",1,6,0,"",""
"2018-09-26","Single Leg Kickback",1,6,0,"",""
"2018-09-26","Single Leg Kickback",1,8,0,"",""
"2018-09-26","Single Leg Kickback",1,10,0,"",""
"2018-09-26","Single Leg Kickback",1,10,0,"",""
"2018-09-26","Standing Barbell Calf Raise",1,15,55,"",""
"2018-09-26","Standing Barbell Calf Raise",1,20,65,"",""
"2018-09-26","Standing Barbell Calf Raise",1,20,65,"",""
"2018-09-26","Lunge",1,5,0,"",""
"2018-09-26","Lunge",1,8,0,"",""
"2018-09-26","Lunge",1,8,0,"",""
"2018-09-26","Lunge",1,8,0,"",""
"2018-09-26","Lunge",1,8,0,"",""
"2018-09-26","Deadlift",1,5,45,"",""
"2018-09-26","Deadlift",1,6,45,"",""
"2018-09-26","Deadlift",1,6,45,"",""
"2018-09-26","Deadlift",1,6,45,"",""
"2018-09-26","Deadlift",1,6,45,"",""
"2018-09-20","Dumbbell Bench Press",1,8,20,"",""
"2018-09-20","Dumbbell Bench Press",1,12,20,"",""
"2018-09-20","Dumbbell Bench Press",1,12,20,"",""
"2018-09-20","Dumbbell Bench Press",1,12,20,"",""
"2018-09-20","Dumbbell Bent Over Row",1,12,5,"",""
"2018-09-20","Dumbbell Bent Over Row",1,12,7,"",""
"2018-09-20","Dumbbell Bent Over Row",1,12,10,"",""
"2018-09-18","Back Squat",1,8,25,true,""
"2018-09-18","Back Squat",1,8,45,"",""
"2018-09-18","Back Squat",1,8,45,"",""
"2018-09-18","Back Squat",1,8,45,"",""
"2018-09-18","Back Squat",1,8,45,"",""
"2018-09-18","Barbell Glute Bridge",1,8,25,"",""
"2018-09-18","Barbell Glute Bridge",1,8,35,"",""
"2018-09-18","Barbell Glute Bridge",1,12,40,"",""
"2018-09-18","Barbell Glute Bridge",1,12,40,"",""
"2018-09-18","Barbell Glute Bridge",1,12,40,"",""
"2018-09-18","Tuck Jump",1,10,0,"",""
"2018-09-18","Tuck Jump",1,10,0,"",""
"2018-09-18","Tuck Jump",1,10,0,"",""
"2018-09-18","Dumbbell Squat",1,20,15,"",""
"2018-09-18","Dumbbell Squat",1,20,10,"",""
"2018-09-18","Single Leg Glute Bridge",1,10,0,"",""
"2018-09-18","Single Leg Glute Bridge",1,10,0,"",""
"2018-09-18","Single Leg Glute Bridge",1,10,0,"",""
"2018-09-18","Russian Twist",1,15,10,"",""
"2018-09-18","Russian Twist",1,10,10,"",""
"2018-09-18","Russian Twist",1,10,10,"",""
"2018-09-18","Superman",1,10,0,"",""
"2018-09-18","Superman",1,10,0,"",""
"2018-09-18","Superman",1,10,0,"",""
"2018-09-18","Standing Barbell Calf Raise",1,12,45,"",""
"2018-09-18","Standing Barbell Calf Raise",1,20,45,"",""
"2018-09-18","Standing Barbell Calf Raise",1,20,45,"",""
"2018-09-18","Standing Barbell Calf Raise",1,20,45,"",""
"2018-09-12","Back Squat",1,12,45,"",""
"2018-09-12","Back Squat",1,12,45,"",""
"2018-09-12","Hip Thrust",1,16,0,"",""
"2018-09-12","Hip Thrust",1,16,0,"",""
"2018-09-12","Hip Thrust",1,16,0,"",""
"2018-09-12","Tuck Jump",1,8,0,"",""
"2018-09-12","Tuck Jump",1,8,0,"",""
"2018-09-12","Tuck Jump",1,8,0,"",""
"2018-09-12","Tuck Jump",1,8,0,"",""
"2018-09-12","Dumbbell Lunge",1,6,10,"",""
"2018-09-12","Dumbbell Lunge",1,6,10,"",""
"2018-09-12","Dumbbell Lunge",1,6,10,"",""
"2018-09-12","Dumbbell Stiff Legged Deadlift",1,12,5,"",""
"2018-09-12","Dumbbell Stiff Legged Deadlift",1,12,7,"",""
"2018-09-12","Dumbbell Stiff Legged Deadlift",1,12,10,"",""
"2018-09-12","Crunches",1,20,0,"",""
"2018-09-12","Crunches",1,20,0,"",""
"2018-09-12","Crunches",1,20,0,"",""
"2018-09-12","Leg Pull-In",1,15,0,"",""
"2018-09-12","Leg Pull-In",1,15,0,"",""
"2018-09-12","Leg Pull-In",1,15,0,"",""
"2018-09-09","Barbell Bench Press",1,8,44,"",""
"2018-09-09","Barbell Bench Press",1,8,55,"",""
"2018-09-09","Barbell Bench Press",1,8,55,"",""
"2018-09-09","Barbell Bench Press",1,8,55,"",""
"2018-09-09","Barbell Bench Press",1,8,55,"",""
"2018-09-09","Dumbbell Row",1,10,12,"",""
"2018-09-09","Dumbbell Row",1,10,15,"",""
"2018-09-09","Dumbbell Row",1,10,17,"",""
"2018-09-09","Push Up",1,4,0,"",""
"2018-09-09","Push Up",1,4,0,"",""
"2018-09-09","Push Up",1,4,0,"",""
"2018-09-09","Push Up",1,4,0,"",""
"2018-09-09","Bent Over Barbell Row",1,10,55,"",""
"2018-09-09","Bent Over Barbell Row",1,10,55,"",""
"2018-09-09","Bent Over Barbell Row",1,10,55,"",""
"2018-09-09","Dumbbell Fly",1,10,7,"",""
"2018-09-09","Dumbbell Fly",1,10,7,"",""
"2018-09-09","Dumbbell Fly",1,10,7,"",""
"2018-09-09","Scissor Kick",1,18,0,"",""
"2018-09-09","Scissor Kick",1,18,0,"",""
"2018-09-09","Scissor Kick",1,18,0,"",""
"2018-09-09","Stiff-Legged Barbell Good Morning",1,12,20,"",""
"2018-09-09","Stiff-Legged Barbell Good Morning",1,12,20,"",""
"2018-09-09","Stiff-Legged Barbell Good Morning",1,12,20,"",""
